Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,monthly_debt_to_annual_income,part_of_loan_to_pay,months_to_pay,was_bankrupt,was_problems,is_tax_liens,was_delinquent_in_last_month
Rent,0.3449797986931106,1 year,-0.1031789807490464,0.5834490188879634,0.307317720717062,-0.47195636980007,-0.3264900671789613,-0.12212953489642801,-0.3273751528441557,debt consolidation,Short Term,-0.3601482862330169,-0.4492411687806196,0.662521118488572,-0.2472411374383509,0.0,0.24261604152218427,0.38460846654234604,-0.7441997254937932,0,0,0,0
Rent,-0.2027334643907894,7 years,-0.1031789807490464,0.37913868555884506,-1.243069327598253,-0.20788945596847808,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36298427491594343,-0.025756208508976922,0.33516234115776405,-0.23772419707832212,0.0,0.593453938919826,0.08943018354566114,-0.3097999742290024,0,0,0,1
Rent,-1.232599497924441,< 1 year,-0.1031789807490464,-0.8467233144158651,-1.863224146924379,-0.5162066131960033,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,major purchase,Short Term,-0.3717458715570641,-0.8095219658521287,-1.1143278918517958,-0.22888703817258113,0.0,-0.11234142002695374,0.3139325809994765,-0.8208934478869697,0,0,0,1
Rent,-0.7215298453947221,6 years,-0.1031789807490464,0.1748283522297267,-1.102125050478679,-0.4179512099048836,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3676066752777177,-0.37619513318298536,-0.4716971704352886,-0.2513198261640775,1.0,0.2636739283470025,0.05347609150438896,-0.29005049106302355,0,0,0,1
Rent,0.016182319613924565,10+ years,-0.1031789807490464,-0.8467233144158651,1.4348719376736547,-0.3788211941737166,-0.3264900671789613,1.7330697365600352,-0.3273751528441557,medical bills,Short Term,-0.37205380246592284,-0.2784590824378642,-0.5385551081757144,-0.25675807779837967,0.0,-0.755635436335328,-2.553241288588757,-0.07561329608907072,0,0,0,0
Rent,-0.3985550520019866,10+ years,-0.1031789807490464,-0.029481981099391662,-0.045042972081873266,0.45184746464729936,-0.3264900671789613,2.218955260036728,-0.3273751528441557,debt consolidation,Short Term,-0.3644366365463418,0.4152506979963662,-0.013580833452851415,-0.23976354144118545,1.0,0.4311354565468162,-0.28566839742952244,0.34588695494016275,0,0,0,0
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.4381026477576284,1.096605672586677,-0.2524045387263821,-0.3264900671789613,2.3514694937121896,-0.3273751528441557,debt consolidation,Short Term,-0.364722572390282,-0.050958228578877204,-0.09708986314632889,-0.23772419707832212,0.0,0.01107467129920441,0.0069676916686947105,-0.11345334639566802,0,0,0,0
Home Mortgage,0.721611746259719,10+ years,-0.1031789807490464,0.5834490188879634,-0.2987426708971067,0.01711365197243955,-0.3264900671789613,0.05455611000418752,-0.3273751528441557,debt consolidation,Long Term,-0.349310217994436,0.8488619778446279,1.6238892396764393,-0.2683143625212718,0.0,0.7084410690842842,0.15376776485984198,-0.15350464839114006,0,0,0,0
Rent,0.16059475195551132,4 years,-0.1031789807490464,-0.4381026477576284,-0.8061420685275734,-0.34750393962068454,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Long Term,-0.3591743172645955,-0.8155522460494411,-0.03268310137868736,-0.23296572689830775,0.0,-0.2975901408478585,0.5503368978914447,-1.0030064636898945,0,0,0,1
Rent,-0.6477758266996824,5 years,-0.1031789807490464,-1.2553439810741018,-0.35512038174493615,-0.2586282637326929,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36390600560518344,0.029028318189248753,-0.11999567999545074,-0.23024660108115666,0.0,0.7826987425905904,0.0066778271019937606,-0.003903564426145082,0,0,0,1
Own Home,-0.6792723796533936,3 years,-0.1031789807490464,-0.23379231442851003,2.4496707329345884,0.7484013402139605,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3598589136601832,1.036369558319552,-0.13225155985937204,-0.2316061639897322,0.0,0.841529386312296,-0.2617044896682296,1.2025924098717093,0,0,0,1
Rent,-0.6223722106668139,3 years,-0.1031789807490464,-1.0510336477449835,-0.55244236971234,0.05478705121276779,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3662189241505173,-0.5532350574663482,-1.3496407852390846,-0.22480834944685452,0.0,-1.5742494181628663,0.3060998235932766,1.654569768204307,0,0,0,1
Home Mortgage,-0.3190274842085677,9 years,-0.1031789807490464,-0.23379231442851003,0.32141214842901955,-0.12857006705826152,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3607263440329057,0.42037074722049944,0.18623226998376877,-0.27239305124699836,1.0,0.5874739586457287,-0.0315011875191986,0.18803831874080484,0,0,0,1
Home Mortgage,-0.2027334643907894,5 years,-0.1031789807490464,1.400690352204437,-0.4114980925927659,-0.11007545161397618,-0.3264900671789613,2.0864410263612663,-0.3273751528441557,debt consolidation,Short Term,-0.3707093541227807,0.21175718605498173,0.6835674225307541,-0.23772419707832212,1.0,1.0628648386328103,-2.0025755977040944,-0.2489332362158475,0,0,0,0
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,-0.23379231442851003,0.053618021901828496,0.0733258065507149,-0.3264900671789613,0.9379843345072651,-0.3273751528441557,debt consolidation,Short Term,-0.36010085937428643,0.21266741702816097,0.18919058581299117,-0.23772419707832212,1.0,0.39678420970965533,0.09012828982979995,-0.015264680225269518,0,0,0,0
Home Mortgage,-0.2027334643907894,8 years,-0.1031789807490464,0.1748283522297267,-1.1585027613265086,-0.3693311170364342,-0.3264900671789613,1.2913556243084963,-0.3273751528441557,debt consolidation,Short Term,-0.3675310672420604,-0.4222755762001846,1.585600180515361,-0.23772419707832212,0.0,2.2781858288649715,0.1081406311775716,-0.824691836634775,0,0,0,0
Rent,-0.2027334643907894,< 1 year,-0.1031789807490464,-0.23379231442851003,-1.0598417673428067,-0.4913558530644218,-0.3264900671789613,2.572326549837959,-0.3273751528441557,debt consolidation,Short Term,-0.36629865626084684,-0.4599932721512994,-1.041468799143519,-0.23772419707832212,1.0,-1.2612998999024392,0.2238490385262995,0.30620571400087593,0,0,0,0
Rent,-0.46909062417835534,5 years,-0.1031789807490464,0.5834490188879634,0.23684558215727491,-0.3076014757504365,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.367587429595914,-0.2989392793343972,-0.9659049605342388,-0.23908375998689765,1.0,-0.9919678551227585,-0.025457385312643913,0.5937335040536583,0,0,0,1
Rent,0.5149678251258154,8 years,-0.1031789807490464,-0.6424129810867467,-0.059137399793830876,0.1709853212774006,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,2.7511385336896237,0.9384628392669597,0.2013619423675061,-0.25879742216124296,0.0,-0.34529745356636243,0.5707676515571491,0.6754737868630486,0,0,0,1
Own Home,-0.6306271574627944,< 1 year,-0.1031789807490464,-0.029481981099391662,-1.1866916167504233,0.14368479704759038,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,0.15737088540752198,-1.0011511805566882,-0.2268476938097178,0.0,-0.9164883712139665,0.5722236148564469,2.106473800855059,0,0,0,1
Own Home,-0.2027334643907894,10+ years,-0.1031789807490464,-1.2553439810741018,-0.2987426708971067,-0.3177536512926456,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,home improvements,Short Term,-0.3683634429800691,-0.8680611953147187,-0.8586448808975758,-0.23772419707832212,0.0,-1.0149787509264117,0.56848031798252,-1.0550987024666239,0,0,0,1
Home Mortgage,0.03723734760248187,7 years,-0.1031789807490464,-1.2553439810741018,1.1247945280105918,-0.6010434888139422,-0.3264900671789613,0.18707034367964917,-0.3273751528441557,home improvements,Short Term,-0.3676396678750954,-0.7117859151070075,-0.6770888122927281,-0.2316061639897322,0.0,-0.9309779865124025,0.40437157437503335,-0.7554111747400193,0,0,0,0
Home Mortgage,-0.2027334643907894,6 years,-0.1031789807490464,-0.4381026477576284,-0.2423649600492768,-0.23629347753983276,-0.3264900671789613,-0.21047235734673578,-0.3273751528441557,debt consolidation,Long Term,-0.3629306619452046,-0.41550573333716395,0.4389569651087664,-0.23772419707832212,0.0,0.73329784596678,0.3138518030885167,-0.6793553974744959,0,0,0,0
Rent,-0.2028194534199142,10+ years,-0.1031789807490464,-0.23379231442851003,0.1945622990214026,1.039901197956348,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.3648552301255716,0.8371996435007689,0.7496646504865226,-0.2492804818012142,0.0,1.152094601291887,-0.6248807848637536,0.185472166370228,0,0,0,1
Home Mortgage,0.6666524725019564,7 years,-0.1031789807490464,1.1963800188753184,0.8710948291953583,1.2039912526440109,-0.3264900671789613,0.18707034367964917,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,2.752268721634072,2.097050725733207,-0.2336455083525955,0.0,1.1743378153106048,0.5673866990537616,0.6062980556208192,0,0,0,0
Own Home,-0.7082875349095035,6 years,-0.1031789807490464,-0.23379231442851003,0.06771244961378611,-0.16522824874436884,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.10517386091886585,-0.2760257091595797,-0.2268476938097178,0.0,0.6307689527936895,0.5727130009180826,-0.0510152465165377,0,0,0,1
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,0.37913868555884506,1.265738805130166,1.9894606603553653,-0.3264900671789613,1.4238698579839582,-0.3273751528441557,home improvements,Short Term,-0.368079569173465,4.354161455557891,2.981164542123667,-0.23772419707832212,0.0,4.158448653988961,-5.416959190574418,0.8745793619327616,0,0,0,0
Rent,-1.031336033184346,2 years,-0.1031789807490464,-1.6639646477323387,-0.39740366488080847,-0.1880485737675085,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.367702903686736,-0.4642599798380771,-1.3414420242266683,-0.2268476938097178,0.0,-1.3292019200740093,0.13826954225189372,2.2736622238332145,0,0,0,1
Rent,-0.2027334643907894,2 years,-0.1031789807490464,-0.6424129810867467,-0.1014206829297027,-0.6786193519245185,-0.3264900671789613,1.2030128018581885,-0.3273751528441557,debt consolidation,Short Term,-0.3724675846247017,-0.8727261290522623,-0.47558524266798086,-0.23772419707832212,0.0,-0.4988772959290206,0.5741437261062928,-1.0664935139634126,0,0,0,0
Own Home,-0.4998009917229255,2 years,-0.1031789807490464,-0.23379231442851003,0.955661395467103,-0.21572428709344382,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Long Term,-0.3662299216829766,-0.45032206806126995,-0.528412311046952,-0.2832695545156027,0.0,-0.23428507976094343,0.21919641038604426,-0.3691902206764131,1,1,0,1
Rent,-0.2027334643907894,10+ years,-0.1031789807490464,1.6050006855335552,0.44826199783663606,-0.09003593989152858,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3663179019426505,0.5246490830853464,0.3511372466355649,-0.23772419707832212,1.0,0.6149771461119062,-0.6151725140977997,0.1714325647495595,0,0,0,1
Rent,-0.19832345561138912,2 years,-0.1031789807490464,1.1963800188753184,-0.270553815473192,-0.17295273013518014,-0.3264900671789613,0.23124175490480306,-0.3273751528441557,debt consolidation,Short Term,-0.3663206513257653,-0.40350206237836267,-0.2920851379467869,-0.22820725671829337,0.0,-0.2565646074375354,0.174623168251036,-0.43776222342103044,0,0,0,0
Home Mortgage,-0.842921786224899,10+ years,-0.1031789807490464,-0.029481981099391662,0.4905452809725084,-0.0966789938876263,-0.3264900671789613,0.7612986896066497,-0.3273751528441557,debt consolidation,Short Term,-0.3634118039902964,-0.5367371210774743,-0.7593299923451102,-0.24996026325550197,0.0,-0.10121938370846525,0.3734274711625874,-0.34925779177956867,0,0,0,0
Rent,1.5195162316557234,8 years,-0.1031789807490464,-0.029481981099391662,0.3496010038529343,0.8217839134266678,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3587680959093823,2.596505446348774,3.0149738658862084,-0.22820725671829337,1.0,0.9303001388201453,-0.8296488201803887,0.21230298986554783,0,0,0,1
Home Mortgage,-0.8983969941574106,3 years,-0.1031789807490464,0.7877593522170818,-1.0880306227667216,-0.3764376399159806,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3701003657628503,-0.6554084842057181,-0.3252182752340776,-0.25539851488980414,0.0,1.1077118482421602,0.1605581229517841,-0.7674050896869402,0,0,0,1
Home Mortgage,0.6945866228204973,2 years,-0.1031789807490464,-0.6424129810867467,-0.11551511064166031,-0.39098173487753674,-0.3264900671789613,-0.3429865910221974,-0.3273751528441557,debt consolidation,Long Term,-0.3546625795731923,-0.2847738098142952,-0.15634070304018285,-0.2492804818012142,1.0,-0.7668035525748464,0.38903720778270273,-0.35556919709977214,0,0,0,0
Rent,0.7395466009057481,10+ years,-0.1031789807490464,-0.23379231442851003,-1.1162194781906363,0.18923716730654613,1.6169031898386654,2.616497961063113,2.534295763625736,debt consolidation,Short Term,-0.366295906877732,0.7961254708360556,-0.844106871679683,-0.24588157452977535,0.0,-1.359123766177069,-0.8416769426565285,2.9256281870762484,1,1,0,0
Rent,-0.2644613031553754,2 years,-0.1031789807490464,0.7877593522170818,0.377789859276849,-0.13565451999097702,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.36667119767290357,-0.29888238989857346,0.26906511320199544,-0.24384223016691206,0.0,0.6085949345380924,0.05915084159524162,-0.535155830053435,1,1,0,1
Rent,-0.784768634242501,6 years,3.1827758201759986,-0.4381026477576284,0.29322329300510436,-0.32501466380000826,3.560296446856292,-0.6963578808234285,2.534295763625736,buy a car,Short Term,-0.36796065835374947,-0.5737721437987048,-0.5194528402498785,-0.23228594544401998,0.0,0.309163107067998,0.23931632386960233,-0.5772839231537223,1,1,1,1
Rent,1.2081622413418531,7 years,-0.1031789807490464,-0.6424129810867467,-0.7920476408156161,-0.3131851722986515,1.6169031898386654,2.7931836059637285,2.534295763625736,debt consolidation,Short Term,-0.3663474578111347,-0.46670622557849634,0.14025158966671236,-0.2316061639897322,0.0,-0.7667627354819827,0.2270780950946067,-0.6618484273701198,1,1,0,0
Rent,-0.34762497846607143,3 years,-0.1031789807490464,0.1748283522297267,-1.5672411649732736,-0.3322094664668782,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3662993436066255,-0.4548163334913425,-0.5273135080246694,-0.23976354144118545,0.0,-0.422885670955129,0.21941973362344958,-0.37735268794447346,0,0,0,1
Home Mortgage,-0.21198342709521392,10+ years,-0.1031789807490464,-0.4381026477576284,-0.32693152632102146,-0.23816942302045838,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.35806700321510576,-0.26304204532964076,0.5721657007331798,-0.28462911742417824,0.0,0.9303547064756819,0.3389000933521216,-0.5827097251942821,0,0,0,1
Home Mortgage,2.4637740446221312,5 years,-0.1031789807490464,-0.4381026477576284,-1.243069327598253,-0.4250356628375991,-0.3264900671789613,0.18707034367964917,-0.3273751528441557,debt consolidation,Short Term,-0.3662849093452728,-0.6256553092699216,1.5934608482901518,-0.26015698506981855,1.0,-0.4118388879385333,0.3648690078392039,-0.9341979577645124,0,0,0,0
Own Home,-0.5357689741911261,4 years,-0.1031789807490464,0.37913868555884506,-0.1014206829297027,-0.5495543028574772,-0.3264900671789613,0.5846130447060341,-0.3273751528441557,debt consolidation,Long Term,-0.3654566576819363,-0.7782327761490921,-0.712673125552803,-0.2424826672583365,0.0,-0.500564815303534,0.5027107547570585,-0.8760575945062224,0,0,0,0
Home Mortgage,0.2908804152265958,4 years,-0.1031789807490464,0.37913868555884506,-1.031652911918892,-0.10921472368757149,-0.3264900671789613,0.18707034367964917,-0.3273751528441557,debt consolidation,Short Term,-0.35913720059254556,-0.3091224883468399,-0.7050660277062312,-0.2316061639897322,0.0,-1.0873601398120627,0.340084036294917,0.059095918106257535,0,0,0,0
Rent,-0.2027334643907894,< 1 year,-0.1031789807490464,-0.6424129810867467,-0.8625197793754031,-0.10120333298795862,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35632526901187367,0.49062920046277225,0.4720055790866507,-0.23772419707832212,1.0,0.7778246925916653,0.1025232458326318,0.06899311444110433,0,0,0,1
Rent,0.39772792598766427,8 years,-0.1031789807490464,0.9920696855462001,-1.031652911918892,-0.10747119788793123,-0.3264900671789613,0.2754131661299569,-0.3273751528441557,debt consolidation,Short Term,-0.36612681981617123,0.016512642308034165,1.0757555781762353,-0.2316061639897322,1.0,0.5864880261711424,-0.16213286743352215,-0.49636157220970734,0,0,0,0
Home Mortgage,0.34068034723687074,1 year,-0.1031789807490464,-0.23379231442851003,0.9274725400431878,0.3422260387382716,-0.3264900671789613,0.010384698779033643,-0.3273751528441557,debt consolidation,Long Term,-0.34902153276738096,1.1192574663146868,0.478767443839159,-0.2615165479783941,0.0,0.06508898821440705,0.09355985092205227,0.5870160681937315,0,0,0,0
Own Home,-0.28541805796779013,10+ years,-0.1031789807490464,-0.23379231442851003,2.266443172679142,0.46076372316697867,-0.3264900671789613,-0.12212953489642801,-0.3273751528441557,debt consolidation,Short Term,-0.35633076777810324,1.4210559233594295,1.3245922010685407,-0.23432528980688327,1.0,2.1504483818077826,-0.21959509254678744,0.27672119640074055,0,0,0,0
Home Mortgage,-0.0718213096217957,8 years,-0.1031789807490464,-0.6424129810867467,0.26503443758118966,-0.10237304016999577,1.6169031898386654,-0.6963578808234285,2.534295763625736,debt consolidation,Short Term,-0.3724799568487184,-0.6291255648551675,-0.35725260949908566,-0.24180288580404874,0.0,-0.46723450295568647,-1.5106767976269202,-0.7222062687734233,1,1,0,1
